"SYSTEM","RANK","FAMILY","NAME","SPECIES","AUTHORITY","FOREWING_LB","FOREWING_MED","FOREWING_UB","PRED_DRY_MASS","log_DRY_MASS","SE"
4992,"Species","Geometridae","Lomographa temerata","Lomographa temerata","([Denis & Schiffermüller], 1775)",13,14,15,8.13261764051859,2.09588284474105,0.0900987351350548
4996,"Species","Geometridae","Aleucis distinctata","Aleucis distinctata","(Herrich-Schäffer, [1839])",13,13.5,14,7.40849919663386,2.00262788122821,0.0905276365771083
5001,"Species","Geometridae","Theria primaria","Theria primaria","(Haworth, 1809)",14,15.5,17,10.5579271781761,2.35687696906527,0.0943462521228732
5003,"Aggregate","Noctuidae","Acronicta species","Acronicta species",NA,13,17.5,22,44.9712558078417,3.80602352585061,0.070192292452763
5004,"Aggregate","Geometridae","Eupithecia species","Eupithecia species",NA,7,11,15,4.38192503559109,1.47748813367667,0.1102033245002
5005,"Aggregate","Noctuidae","Oligia species","Oligia species",NA,10,11.5,13,21.4902908605461,3.06760124525553,0.0804310596196652
5006,"Species","Geometridae","Campaea margaritaria","Campaea margaritaria","(Linnaeus, 1761)",18,22,26,25.9164046604384,3.25487615277505,0.151183554914375
5010,"Species","Geometridae","Hylaea fasciaria","Hylaea fasciaria","(Linnaeus, 1758)",17,19,21,17.7956009695676,2.87895129021362,0.122029460655038
5011,"Species","Geometridae","Pungeleria capreolaria","Pungeleria capreolaria","([Denis & Schiffermüller], 1775)",16,17,18,13.3797625026753,2.5937433043688,0.104345670318196
5017,"Species","Geometridae","Gnophos obfuscata","Gnophos obfuscata","([Denis & Schiffermüller], 1775)",17,19,21,17.7956009695676,2.87895129021362,0.122029460655038
5022,"Subspecies","Geometridae","Gnophos dumetata dumetata","Gnophos dumetata","Treitschke, 1827",18,19,20,17.7956009695676,2.87895129021362,0.122029460655038
5023,"Subspecies","Geometridae","Gnophos dumetata hibernica","Gnophos dumetata","(Forder, 1993)",18,19,20,17.7956009695676,2.87895129021362,0.122029460655038
5027,"Species","Geometridae","Charissa obscurata","Charissa obscurata","([Denis & Schiffermüller], 1775)",15,16.5,18,12.3937643866029,2.51719347408028,0.100564214737661
5032,"Species","Geometridae","Cleorodes lichenaria","Cleorodes lichenaria","(Hufnagel, 1767)",14,16,18,11.4534145350767,2.43828789821414,0.0971965125420924
5035,"Species","Geometridae","Glacies coracina","Glacies coracina","(Esper, 1805)",10,11.5,13,4.91097564155,1.59147262706721,0.103829145927489
5038,"Species","Geometridae","Pseudocoremia suavis","Pseudocoremia suavis","Butler, 1879",14,14.5,15,8.89834247357766,2.18586502046961,0.0906719775045944
5041,"Species","Geometridae","Siona lineata","Siona lineata","(Scopoli, 1763)",19,20.5,22,21.6238429768732,3.07379654742693,0.136520908698289
5047,"Species","Geometridae","Dyscia fagaria","Dyscia fagaria","(Thunberg, 1784)",15,18,21,15.4917954801563,2.74031055992298,0.112806900499174
5053,"Subspecies","Geometridae","Aspitates gilvaria gilvaria","Aspitates gilvaria","([Denis & Schiffermüller], 1775)",15,16.5,18,12.3937643866029,2.51719347408028,0.100564214737661
5055,"Subspecies","Geometridae","Aspitates gilvaria burrenensis","Aspitates gilvaria","Cockayne, 1951",15,16.5,18,12.3937643866029,2.51719347408028,0.100564214737661
5057,"Species","Geometridae","Aspitates ochrearia","Aspitates ochrearia","(Rossi, 1794)",12,14,16,8.13261764051859,2.09588284474105,0.0900987351350548
5061,"Species","Geometridae","Perconia strigillaria","Perconia strigillaria","(Hübner, [1787])",15,17.5,20,14.4121843410236,2.66807398360502,0.108451577121269
5066,"Species","Geometridae","Aplasta ononaria","Aplasta ononaria","(Fuessly, 1783)",13,13.5,14,7.40849919663386,2.00262788122821,0.0905276365771083
5069,"Subspecies","Geometridae","Pseudoterpna pruinata pruinata","Pseudoterpna pruinata","(Hufnagel, 1767)",14,16.5,19,12.3937643866029,2.51719347408028,0.100564214737661
5072,"Subspecies","Geometridae","Pseudoterpna pruinata atropunctaria","Pseudoterpna pruinata","(Walker, 1863)",14,16.5,19,12.3937643866029,2.51719347408028,0.100564214737661
5074,"Species","Geometridae","Pseudoterpna coronillaria","Pseudoterpna coronillaria","(Hübner, [1817])",16,18,20,15.4917954801563,2.74031055992298,0.112806900499174
5078,"Species","Geometridae","Geometra papilionaria","Geometra papilionaria","(Linnaeus, 1758)",24,26.5,29,41.7660994698921,3.73208499301143,0.193319138975481
5082,"Species","Geometridae","Comibaena bajularia","Comibaena bajularia","([Denis & Schiffermüller], 1775)",14,15.5,17,10.5579271781761,2.35687696906527,0.0943462521228732
5086,"Subspecies","Geometridae","Thetidia smaragdaria smaragdaria","Thetidia smaragdaria","(Fabricius, 1787)",14,15.5,17,10.5579271781761,2.35687696906527,0.0943462521228732
5087,"Subspecies","Geometridae","Thetidia smaragdaria maritima","Thetidia smaragdaria","(Prout, 1935)",14,15.5,17,10.5579271781761,2.35687696906527,0.0943462521228732
5091,"Species","Geometridae","Hemistola chrysoprasaria","Hemistola chrysoprasaria","(Esper, 1795)",17,18.5,20,16.6193520223587,2.81056780084287,0.117349697076565
5097,"Species","Geometridae","Jodis lactearia","Jodis lactearia","(Linnaeus, 1758)",11,12,13,5.47726133426688,1.70060521951937,0.0986798258354383
5102,"Species","Geometridae","Thalera fimbrialis","Thalera fimbrialis","(Scopoli, 1763)",15,15.5,16,10.5579271781761,2.35687696906527,0.0943462521228732
5107,"Species","Geometridae","Hemithea aestivaria","Hemithea aestivaria","(Hübner, 1789)",14,15.5,17,10.5579271781761,2.35687696906527,0.0943462521228732
5113,"Species","Geometridae","Chlorissa viridata","Chlorissa viridata","(Linnaeus, 1758)",11,12,13,5.47726133426688,1.70060521951937,0.0986798258354383
5115,"Species","Geometridae","Chlorissa cloraria","Chlorissa cloraria","(Hübner, [1813])",11,12,13,5.47726133426688,1.70060521951937,0.0986798258354383
5121,"Species","Notodontidae","Thaumetopoea processionea","Thaumetopoea processionea","(Linnaeus, 1758)",14,15.5,17,28.8037766743965,3.36050651307218,0.11143414903969
5123,"Species","Notodontidae","Thaumetopoea pityocampa","Thaumetopoea pityocampa","([Denis & Schiffermüller], 1775)",16,19,22,53.6624847708272,3.9827141497552,0.105236215678974
5128,"Species","Notodontidae","Cerura vinula","Cerura vinula","(Linnaeus, 1758)",29,33.5,38,303.632229703778,5.71581719833166,0.146459377005153
5131,"Species","Notodontidae","Cerura erminea","Cerura erminea","(Esper, 1783)",27,30,33,216.716171803549,5.37858853336994,0.133430050361043
5134,"Species","Notodontidae","Furcula furcula","Furcula furcula","(Clerck, 1759)",14,16,18,31.7385482215589,3.45753197434073,0.109690223787428
5136,"Species","Notodontidae","Furcula bicuspis","Furcula bicuspis","(Borkhausen, 1790)",16,17.5,19,41.7371155279792,3.73139079355868,0.106276755731287
5138,"Species","Notodontidae","Furcula bifida","Furcula bifida","(Brahm, 1787)",16,19,22,53.6624847708272,3.9827141497552,0.105236215678974
5143,"Species","Notodontidae","Harpyia milhauseri","Harpyia milhauseri","(Fabricius, 1775)",21,22.5,24,89.9648536329152,4.49941907886952,0.109519536247203
5146,"Species","Notodontidae","Stauropus fagi","Stauropus fagi","(Linnaeus, 1758)",24,28.5,33,185.273646140718,5.22183390051464,0.127969619809469
5151,"Species","Notodontidae","Drymonia dodonaea","Drymonia dodonaea","([Denis & Schiffermüller], 1775)",17,18.5,20,49.4624985678796,3.90121477775788,0.105347844627101
5154,"Species","Notodontidae","Drymonia ruficornis","Drymonia ruficornis","(Hufnagel, 1766)",16,18,20,45.4895336852115,3.81748227059975,0.105688999014873
5158,"Species","Notodontidae","Notodonta dromedarius","Notodonta dromedarius","(Linnaeus, 1767)",18,21,24,72.8624732359097,4.28857373604835,0.106752778267233
5160,"Species","Notodontidae","Notodonta ziczac","Notodonta ziczac","(Linnaeus, 1758)",17,20.5,24,67.6894630526754,4.21493052604224,0.106111305839881
5162,"Species","Notodontidae","Notodonta torva","Notodonta torva","(Hübner, [1803])",19,22,25,83.99363420142,4.43074101265518,0.108470537968239
5164,"Species","Notodontidae","Notodonta tritophus","Notodonta tritophus","([Denis & Schiffermüller], 1775)",22,24.5,27,116.706846080059,4.75966520149695,0.114704275154636
5168,"Species","Notodontidae","Peridea anceps","Peridea anceps","(Goeze, 1781)",23,27.5,32,166.114584935479,5.11267782092496,0.124429342439746
5172,"Species","Notodontidae","Pheosia tremula","Pheosia tremula","(Clerck, 1759)",22,25,28,124.139457496322,4.82140559088028,0.116196460110948
5175,"Species","Notodontidae","Pheosia gnoma","Pheosia gnoma","(Fabricius, [1777])",20,23,26,96.2152254770877,4.56658761414104,0.110678490969493
5179,"Species","Notodontidae","Leucodonta bicoloria","Leucodonta bicoloria","([Denis & Schiffermüller], 1775)",16,17.5,19,41.7371155279792,3.73139079355868,0.106276755731287
5182,"Species","Notodontidae","Pterostoma palpina","Pterostoma palpina","(Clerck, 1759)",18,21.5,25,78.2950202636508,4.36048400280893,0.107543874263982
5185,"Species","Notodontidae","Ptilodon capucina","Ptilodon capucina","(Linnaeus, 1758)",17,19.5,22,58.0959767059409,4.06209641371385,0.105337216921235
5188,"Species","Notodontidae","Ptilodon cucullina","Ptilodon cucullina","([Denis & Schiffermüller], 1775)",15,17.5,20,41.7371155279792,3.73139079355868,0.106276755731287
5192,"Species","Notodontidae","Odontosia carmelita","Odontosia carmelita","(Esper, [1798])",18,19.5,21,58.0959767059409,4.06209641371385,0.105337216921235
5195,"Species","Notodontidae","Ptilophora plumigera","Ptilophora plumigera","([Denis & Schiffermüller], 1775)",16,17.5,19,41.7371155279792,3.73139079355868,0.106276755731287
5199,"Species","Notodontidae","Phalera bucephala","Phalera bucephala","(Linnaeus, 1758)",22,28,34,175.518278863154,5.16774319054877,0.126186891197227
5203,"Subspecies","Notodontidae","Gluphisia crenata crenata","Gluphisia crenata","(Esper, 1785)",14,14.5,15,23.4928154618193,3.15669464937772,0.115929495205081
5204,"Subspecies","Notodontidae","Gluphisia crenata vertunea","Gluphisia crenata","Bray, 1929",14,14.5,15,23.4928154618193,3.15669464937772,0.115929495205081
5207,"Species","Notodontidae","Clostera curtula","Clostera curtula","(Linnaeus, 1758)",13,15.5,18,28.8037766743965,3.36050651307218,0.11143414903969
5210,"Species","Notodontidae","Clostera pigra","Clostera pigra","(Hufnagel, 1766)",11,12.5,14,14.9261750369032,2.70311638562042,0.129404048227279
5212,"Species","Notodontidae","Clostera anachoreta","Clostera anachoreta","([Denis & Schiffermüller], 1775)",14,16.5,19,34.8680716540031,3.55157155815476,0.108260442331944
5218,"Species","Erebidae","Scoliopteryx libatrix","Scoliopteryx libatrix","(Linnaeus, 1758)",19,21,23,42.7028617592932,3.75426593811279,0.148881311444954
5222,"Species","Erebidae","Rivula sericealis","Rivula sericealis","(Scopoli, 1763)",13,14,15,15.7791781200513,2.75869123041439,0.13182141425454
5227,"Species","Erebidae","Hypena proboscidalis","Hypena proboscidalis","(Linnaeus, 1758)",15,17,19,25.4170406357594,3.23541984024924,0.125200666353127
5229,"Species","Erebidae","Hypena rostralis","Hypena rostralis","(Linnaeus, 1758)",13,14,15,15.7791781200513,2.75869123041439,0.13182141425454
5231,"Species","Erebidae","Hypena obesalis","Hypena obesalis","Treitschke, 1829",18,20,22,37.8816599521504,3.63446708869224,0.141049507789783
5233,"Species","Erebidae","Hypena obsitalis","Hypena obsitalis","(Hübner, [1813])",15,16,17,21.9016678087879,3.08656278957517,0.124170518947481
5234,"Species","Erebidae","Hypena lividalis","Hypena lividalis","(Hübner, [1813])",10,11.5,13,9.73464205382846,2.27569086915263,0.163056516584587
5236,"Species","Erebidae","Hypena crassalis","Hypena crassalis","(Fabricius, 1787)",14,15,16,18.691999389858,2.9280955921963,0.126219563843745
5243,"Species","Erebidae","Arctornis l-nigrum","Arctornis l-nigrum","(Müller, 1764)",19,23,27,53.3907266874195,3.97763707334697,0.166245117424498
5247,"Species","Erebidae","Leucoma salicis","Leucoma salicis","(Linnaeus, 1758)",18,22.5,27,50.5857694156822,3.9236702998947,0.161764632732816
5251,"Species","Erebidae","Lymantria monacha","Lymantria monacha","(Linnaeus, 1758)",18,23,28,53.3907266874195,3.97763707334697,0.166245117424498
5253,"Species","Erebidae","Lymantria dispar","Lymantria dispar","(Linnaeus, 1758)",20,27.5,35,82.7972615783326,4.41639498811885,0.207550818828682
5257,"Species","Erebidae","Euproctis chrysorrhoea","Euproctis chrysorrhoea","(Linnaeus, 1758)",16,18,20,29.2466781813062,3.37576600077764,0.128735880834574
5260,"Species","Erebidae","Euproctis similis","Euproctis similis","(Fuessly, 1775)",16,19.5,23,35.5984469759881,3.57230201263642,0.137474975694443
5266,"Species","Erebidae","Laelia coenosa","Laelia coenosa","(Hübner, [1808])",16,18.5,21,31.2819467552986,3.44304115016309,0.131258654672209
5270,"Species","Erebidae","Calliteara pudibunda","Calliteara pudibunda","(Linnaeus, 1758)",21,26,31,72.1446772516337,4.27867350913236,0.193807482176704
5273,"Species","Erebidae","Dicallomera fascelina","Dicallomera fascelina","(Linnaeus, 1758)",18,23,28,53.3907266874195,3.97763707334697,0.166245117424498
5277,"Species","Erebidae","Orgyia antiqua","Orgyia antiqua","(Linnaeus, 1758)",12,14.5,17,17.1990488575221,2.84485408330909,0.128552839720081
5281,"Species","Erebidae","Orgyia recens","Orgyia recens","(Hübner, [1819])",13,15,17,18.691999389858,2.9280955921963,0.126219563843745
5287,"Species","Erebidae","Spilosoma lutea","Spilosoma lutea","(Hufnagel, 1766)",17,19.5,22,35.5984469759881,3.57230201263642,0.137474975694443
5290,"Species","Erebidae","Spilosoma lubricipeda","Spilosoma lubricipeda","(Linnaeus, 1758)",18,20.5,23,40.2494792799585,3.695097066637,0.144866191521394
5293,"Species","Erebidae","Spilosoma urticae","Spilosoma urticae","(Esper, 1789)",18,19.5,21,35.5984469759881,3.57230201263642,0.137474975694443
5294,"Species","Erebidae","Hyphantria cunea","Hyphantria cunea","(Drury, 1773)",15,16.5,18,23.6205995242276,3.16211919250585,0.124335283914417
5297,"Species","Erebidae","Diaphora mendica","Diaphora mendica","(Clerck, 1759)",14,16.5,19,23.6205995242276,3.16211919250585,0.124335283914417
5300,"Species","Erebidae","Diacrisia sannio","Diacrisia sannio","(Linnaeus, 1758)",17,19.5,22,35.5984469759881,3.57230201263642,0.137474975694443
5304,"Subspecies","Erebidae","Phragmatobia fuliginosa fuliginosa","Phragmatobia fuliginosa","(Linnaeus, 1758)",14,16.5,19,23.6205995242276,3.16211919250585,0.124335283914417
5306,"Subspecies","Erebidae","Phragmatobia fuliginosa borealis","Phragmatobia fuliginosa","(Staudinger, 1871)",14,16.5,19,23.6205995242276,3.16211919250585,0.124335283914417
5309,"Subspecies","Erebidae","Parasemia plantaginis plantaginis","Parasemia plantaginis","(Linnaeus, 1758)",17,18.5,20,31.2819467552986,3.44304115016309,0.131258654672209
5311,"Subspecies","Erebidae","Parasemia plantaginis insularum","Parasemia plantaginis","Seitz, 1910",17,18.5,20,31.2819467552986,3.44304115016309,0.131258654672209
5313,"Species","Erebidae","Arctia caja","Arctia caja","(Linnaeus, 1758)",28,32.5,37,124.78319710006,4.82657780824942,0.251267925310671
5315,"Subspecies","Erebidae","Arctia villica villica","Arctia villica","(Linnaeus, 1758)",25,28.5,32,90.3866688178308,4.50409678769423,0.216585446476735
5317,"Subspecies","Erebidae","Arctia villica britannica","Arctia villica","Oberthür, 1911",25,28.5,32,90.3866688178308,4.50409678769423,0.216585446476735
5319,"Species","Erebidae","Hyphoraia testudinaria","Hyphoraia testudinaria","(Geoffroy, 1785)",17,19.5,22,35.5984469759881,3.57230201263642,0.137474975694443
5322,"Species","Erebidae","Callimorpha dominula","Callimorpha dominula","(Linnaeus, 1758)",23,25,27,65.5210449386215,4.1823713878093,0.18457583803476
5325,"Species","Erebidae","Euplagia quadripunctaria","Euplagia quadripunctaria","(Poda, 1761)",28,30.5,33,106.76473424969,4.67062766834228,0.234241705783046
5329,"Species","Erebidae","Tyria jacobaeae","Tyria jacobaeae","(Linnaeus, 1758)",17,20,23,37.8816599521504,3.63446708869224,0.141049507789783
5332,"Subspecies","Erebidae","Coscinia cribraria cribraria","Coscinia cribraria","(Linnaeus, 1758)",15,16.5,18,23.6205995242276,3.16211919250585,0.124335283914417
5335,"Subspecies","Erebidae","Coscinia cribraria bivittata","Coscinia cribraria","(South, 1900)",15,16.5,18,23.6205995242276,3.16211919250585,0.124335283914417
5336,"Subspecies","Erebidae","Coscinia cribraria arenaria","Coscinia cribraria","(Lempke, 1937)",15,16.5,18,23.6205995242276,3.16211919250585,0.124335283914417
5337,"Species","Erebidae","Coscinia striata","Coscinia striata","(Linnaeus, 1758)",15,18.5,22,31.2819467552986,3.44304115016309,0.131258654672209
5340,"Species","Erebidae","Utetheisa pulchella","Utetheisa pulchella","(Linnaeus, 1758)",15,18.5,22,31.2819467552986,3.44304115016309,0.131258654672209
5344,"Species","Erebidae","Miltochrista miniata","Miltochrista miniata","(Forster, 1771)",12,13.5,15,14.4312284997774,2.6693945042817,0.136058571298673
5347,"Species","Erebidae","Nudaria mundana","Nudaria mundana","(Linnaeus, 1761)",10,11,12,8.72807188651885,2.16654448480744,0.172373414243924
5350,"Species","Erebidae","Thumatha senex","Thumatha senex","(Hübner, [1808])",10,10.5,11,7.78594148632911,2.05231973391845,0.18274363447502
5353,"Species","Erebidae","Cybosia mesomella","Cybosia mesomella","(Linnaeus, 1758)",13,14.5,16,17.1990488575221,2.84485408330909,0.128552839720081
5356,"Species","Erebidae","Pelosia muscerda","Pelosia muscerda","(Hufnagel, 1766)",13,14.5,16,17.1990488575221,2.84485408330909,0.128552839720081
5358,"Species","Erebidae","Pelosia obtusa","Pelosia obtusa","(Herrich-Schäffer, 1851)",12,13,14,13.1540185479273,2.57672730493802,0.141287489644642
5361,"Species","Erebidae","Lithosia quadra","Lithosia quadra","(Linnaeus, 1758)",18,22,26,47.870080689614,3.86849068900178,0.157360710423566
5365,"Species","Erebidae","Atolmis rubricollis","Atolmis rubricollis","(Linnaeus, 1758)",15,16.5,18,23.6205995242276,3.16211919250585,0.124335283914417
5368,"Species","Erebidae","Eilema depressa","Eilema depressa","(Esper, 1787)",15,16,17,21.9016678087879,3.08656278957517,0.124170518947481
5373,"Species","Erebidae","Eilema griseola","Eilema griseola","(Hübner, [1803])",15,16.5,18,23.6205995242276,3.16211919250585,0.124335283914417
5376,"Species","Erebidae","Eilema lurideola","Eilema lurideola","(Zincken, 1817)",14,15.5,17,20.2591668262426,3.00860737390002,0.124777181146089
5379,"Species","Erebidae","Eilema complana","Eilema complana","(Linnaeus, 1758)",15,16.5,18,23.6205995242276,3.16211919250585,0.124335283914417
5380,"Subspecies","Erebidae","Eilema complana sericea","Eilema complana","(Gregson, 1869)",14,15.5,17,20.2591668262426,3.00860737390002,0.124777181146089
5382,"Species","Erebidae","Eilema caniola","Eilema caniola","(Hübner, [1808])",15,16,17,21.9016678087879,3.08656278957517,0.124170518947481
5384,"Subspecies","Erebidae","Eilema pygmaeola pygmaeola","Eilema pygmaeola","(Doubleday, 1847)",10,12.5,15,11.9463427273519,2.48042518361496,0.147523443574709
5387,"Subspecies","Erebidae","Eilema pygmaeola pallifrons","Eilema pygmaeola","(Zeller, 1847)",10,12.5,15,11.9463427273519,2.48042518361496,0.147523443574709
5389,"Species","Erebidae","Eilema sororcula","Eilema sororcula","(Hufnagel, 1766)",13,14.5,16,17.1990488575221,2.84485408330909,0.128552839720081
5393,"Species","Erebidae","Setina irrorella","Setina irrorella","(Linnaeus, 1758)",11,14.5,18,17.1990488575221,2.84485408330909,0.128552839720081
5397,"Species","Erebidae","Paracolax tristalis","Paracolax tristalis","(Fabricius, 1794)",14,15,16,18.691999389858,2.9280955921963,0.126219563843745
5401,"Species","Erebidae","Macrochilo cribrumalis","Macrochilo cribrumalis","(Hübner, 1793)",13,13.5,14,14.4312284997774,2.6693945042817,0.136058571298673
5405,"Species","Erebidae","Herminia tarsipennalis","Herminia tarsipennalis","Treitschke, 1835",13,14.5,16,17.1990488575221,2.84485408330909,0.128552839720081
5407,"Species","Erebidae","Herminia tarsicrinalis","Herminia tarsicrinalis","(Knoch, 1782)",12,13,14,13.1540185479273,2.57672730493802,0.141287489644642
5409,"Species","Erebidae","Herminia grisealis","Herminia grisealis","([Denis & Schiffermüller], 1775)",11,12,13,10.8069699647757,2.38019129307923,0.154776817845554
5413,"Species","Erebidae","Pechipogo strigilata","Pechipogo strigilata","(Linnaeus, 1758)",14,15,16,18.691999389858,2.9280955921963,0.126219563843745
5416,"Species","Erebidae","Pechipogo plumigeralis","Pechipogo plumigeralis","(Hübner, [1825])",15,16,17,21.9016678087879,3.08656278957517,0.124170518947481
5419,"Species","Erebidae","Zanclognatha lunalis","Zanclognatha lunalis","(Scopoli, 1763)",14,15.5,17,20.2591668262426,3.00860737390002,0.124777181146089
5421,"Species","Erebidae","Zanclognatha zelleralis","Zanclognatha zelleralis","(Wocke, 1850)",14,15.5,17,20.2591668262426,3.00860737390002,0.124777181146089
5425,"Species","Erebidae","Hypenodes humidalis","Hypenodes humidalis","Doubleday, 1850",6,7,8,2.87699120114234,1.05674502622005,0.288681814680922
5429,"Species","Erebidae","Schrankia costaestrigalis","Schrankia costaestrigalis","(Stephens, 1834)",9,10,11,6.90689981048571,1.9325208844979,0.194191594611122
5431,"Species","Erebidae","Schrankia taenialis","Schrankia taenialis","(Hübner, [1809])",9,10,11,6.90689981048571,1.9325208844979,0.194191594611122
5437,"Species","Erebidae","Lygephila pastinum","Lygephila pastinum","(Treitschke, 1826)",18,19.5,21,35.5984469759881,3.57230201263642,0.137474975694443
5439,"Species","Erebidae","Lygephila craccae","Lygephila craccae","([Denis & Schiffermüller], 1775)",18,19,20,33.398870431541,3.50852207999583,0.13419256150954
5442,"Species","Erebidae","Tathorhynchus exsiccata","Tathorhynchus exsiccata","(Lederer, 1855)",13,15.5,18,20.2591668262426,3.00860737390002,0.124777181146089
5446,"Species","Erebidae","Parascotia fuliginaria","Parascotia fuliginaria","(Linnaeus, 1761)",11,12.5,14,11.9463427273519,2.48042518361496,0.147523443574709
5450,"Species","Erebidae","Phytometra viridaria","Phytometra viridaria","(Clerck, 1759)",9,10,11,6.90689981048571,1.9325208844979,0.194191594611122
5453,"Species","Erebidae","Colobochyla salicalis","Colobochyla salicalis","([Denis & Schiffermüller], 1775)",13,14,15,15.7791781200513,2.75869123041439,0.13182141425454
5456,"Species","Erebidae","Laspeyria flexula","Laspeyria flexula","([Denis & Schiffermüller], 1775)",13,14,15,15.7791781200513,2.75869123041439,0.13182141425454
5459,"Species","Erebidae","Trisateles emortualis","Trisateles emortualis","([Denis & Schiffermüller], 1775)",14,14,14,15.7791781200513,2.75869123041439,0.13182141425454
5462,"Species","Erebidae","Eublemma minutata","Eublemma minutata","(Fabricius, 1794)",7,7.5,8,3.40808103991441,1.22614938800196,0.269404620434297
5466,"Species","Erebidae","Eublemma ostrina","Eublemma ostrina","(Hübner, [1808])",8,8.5,9,4.63424658190748,1.5334736360549,0.235431174638014
5468,"Species","Erebidae","Eublemma parva","Eublemma parva","(Hübner, [1808])",7,7.5,8,3.40808103991441,1.22614938800196,0.269404620434297
5470,"Species","Erebidae","Eublemma purpurina","Eublemma purpurina","([Denis & Schiffermüller], 1775)",10,12.5,15,11.9463427273519,2.48042518361496,0.147523443574709
5475,"Species","Erebidae","Catocala nymphagoga","Catocala nymphagoga","(Esper, 1787)",17,19,21,33.398870431541,3.50852207999583,0.13419256150954
5477,"Species","Erebidae","Catocala fraxini","Catocala fraxini","(Linnaeus, 1758)",41,44.5,48,269.935138081559,5.59818170081113,0.339992006858495
5479,"Species","Erebidae","Catocala conjuncta","Catocala conjuncta","(Esper, 1787)",25,27,29,79.1496772387527,4.37134070847604,0.202991147376172
5481,"Species","Erebidae","Catocala nupta","Catocala nupta","(Linnaeus, 1767)",33,36.5,40,165.932351003083,5.11158018121823,0.283323564745568
5483,"Species","Erebidae","Catocala electa","Catocala electa","(Vieweg, 1790)",33,36,39,160.406658268336,5.07771220497198,0.279461012572569
5485,"Species","Erebidae","Catocala elocata","Catocala elocata","(Esper, 1787)",39,41,43,220.752744236968,5.39704327083134,0.316333126209792
5487,"Species","Erebidae","Catocala sponsa","Catocala sponsa","(Linnaeus, 1767)",29,31.5,34,115.56586715477,4.74984064581119,0.24283702305467
5489,"Species","Erebidae","Catocala promissa","Catocala promissa","([Denis & Schiffermüller], 1775)",26,29,32,94.3300957300631,4.54680028750343,0.221054329967583
5494,"Species","Erebidae","Euclidia glyphica","Euclidia glyphica","(Linnaeus, 1758)",13,14,15,15.7791781200513,2.75869123041439,0.13182141425454
5497,"Species","Erebidae","Euclidia mi","Euclidia mi","(Clerck, 1759)",13,14.5,16,17.1990488575221,2.84485408330909,0.128552839720081
5501,"Species","Erebidae","Catephia alchymista","Catephia alchymista","([Denis & Schiffermüller], 1775)",19,20,21,37.8816599521504,3.63446708869224,0.141049507789783
5504,"Species","Erebidae","Minucia lunaris","Minucia lunaris","([Denis & Schiffermüller], 1775)",23,24.5,26,62.350137377272,4.13276587544795,0.179960625759252
5507,"Species","Erebidae","Dysgonia algira","Dysgonia algira","(Linnaeus, 1767)",17,20,23,37.8816599521504,3.63446708869224,0.141049507789783
5510,"Species","Erebidae","Grammodes stolida","Grammodes stolida","(Fabricius, 1775)",14,15,16,18.691999389858,2.9280955921963,0.126219563843745
5516,"Species","Noctuidae","Abrostola tripartita","Abrostola tripartita","(Hufnagel, 1766)",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
5520,"Species","Noctuidae","Abrostola triplasia","Abrostola triplasia","(Linnaeus, 1758)",14,16,18,38.4138171940784,3.64841721763545,0.0671989121746286
5526,"Species","Noctuidae","Trichoplusia ni","Trichoplusia ni","(Hübner, [1803])",15,16,17,38.4138171940784,3.64841721763545,0.0671989121746286
5529,"Species","Noctuidae","Thysanoplusia orichalcea","Thysanoplusia orichalcea","(Fabricius, 1775)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
5530,"Species","Noctuidae","Thysanoplusia daubei","Thysanoplusia daubei","(Boisduval, 1833)",12,13,14,26.6617337245375,3.28322934356403,0.0714633010139436
5533,"Species","Noctuidae","Ctenoplusia limbirena","Ctenoplusia limbirena","(Guenée, 1852)",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
5535,"Species","Noctuidae","Ctenoplusia accentifera","Ctenoplusia accentifera","(Lefebvre, 1827)",11,12.5,14,24.8846092472035,3.2142495098446,0.0738981509197331
5538,"Species","Noctuidae","Vittaplusia vittata","Vittaplusia vittata","(Wallengren, 1856)",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
5541,"Species","Noctuidae","Chrysodeixis chalcites","Chrysodeixis chalcites","(Esper, [1803])",15,16.5,18,40.550057138435,3.70253718964637,0.0679088755897283
5543,"Species","Noctuidae","Chrysodeixis acuta","Chrysodeixis acuta","(Walker, 1857)",14,16,18,38.4138171940784,3.64841721763545,0.0671989121746286
5548,"Species","Noctuidae","Macdunnoughia confusa","Macdunnoughia confusa","(Stephens, 1850)",12,14.5,17,32.3070258263337,3.47528472441818,0.0672835568660887
5551,"Species","Noctuidae","Diachrysia chryson","Diachrysia chryson","(Esper, 1798)",20,22,24,67.2556480799288,4.20850100127394,0.0883205647195648
5554,"Species","Noctuidae","Diachrysia chrysitis","Diachrysia chrysitis","(Linnaeus, 1758)",16,17.5,19,44.9712558078417,3.80602352585061,0.070192292452763
5557,"Species","Noctuidae","Euchalcia variabilis","Euchalcia variabilis","(Piller & Mitterpacher, 1783)",17,18,19,47.2555140322487,3.85556934622615,0.0716886425150284
5562,"Species","Noctuidae","Polychrysia moneta","Polychrysia moneta","(Fabricius, 1787)",17,18.5,20,49.5884316978382,3.90375757462967,0.0733746665407175
